Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result
GLS-2026-0026070,LOT-2026-W11-B,CG-Model-A,RGB-8316,LINE-02,CNC-03,TOOL-03,FIX-B2,OP-008,Swing,2026-03-13 09:21:42,AOI,50.3,23744,806.4,3.16,0.96,-76.3,0.3181,0.0,0.7066,0.0117,784.6,46.0,None,None,Pass,OK
GLS-2026-0026071,LOT-2026-W06-A,CG-Model-A,RGB-9222,LINE-02,CNC-03,TOOL-04,FIX-B2,OP-011,Day,2026-03-21 13:52:50,AOI,60.9,23652,877.8,3.05,0.95,-79.2,0.3183,0.0,0.7046,0.0362,806.5,46.2,None,None,Pass,OK
GLS-2026-0026072,LOT-2026-W08-C,CG-Model-B,RGB-9191,LINE-01,CNC-06,TOOL-11,FIX-B1,OP-030,Night,2026-03-27 00:20:49,AOI,54.9,24421,854.6,3.15,0.935,-82.1,0.2893,0.0,0.7045,0.0141,781.5,47.6,None,None,Pass,OK
GLS-2026-0026073,LOT-2026-W06-A,CG-Model-A,RGB-8772,LINE-01,CNC-05,TOOL-21,FIX-B1,OP-006,Day,2026-03-21 08:55:05,AOI,92.1,24228,872.0,3.34,0.968,-86.7,0.3107,17.9,0.7036,0.0352,776.7,45.5,None,None,Pass,OK
GLS-2026-0026074,LOT-2026-W10-A,CG-Model-A,RGB-9510,LINE-02,CNC-03,TOOL-18,FIX-C3,OP-027,Night,2026-03-09 01:11:29,AOI,36.7,23996,839.8,3.26,0.974,-83.7,0.2916,0.0,0.7015,0.0153,789.2,46.4,None,None,Pass,OK
GLS-2026-0026075,LOT-2026-W06-A,CG-Model-C,RGB-8539,LINE-01,CNC-05,TOOL-01,FIX-B2,OP-024,Day,2026-03-21 15:08:40,AOI,93.7,24178,933.0,3.04,1.0,-84.0,0.3291,55.0,0.7008,0.0147,787.4,46.0,None,None,Pass,OK
GLS-2026-0026076,LOT-2026-W07-B,CG-Model-B,RGB-9436,LINE-01,CNC-03,TOOL-18,FIX-B3,OP-014,Day,2026-02-06 13:54:47,AOI,42.5,23960,769.7,3.21,0.932,-81.0,0.301,0.0,0.6991,0.0117,779.2,44.5,None,None,Pass,OK
GLS-2026-0026077,LOT-2026-W10-A,CG-Model-C,RGB-9074,LINE-01,CNC-06,TOOL-13,FIX-C1,OP-020,Day,2026-03-10 10:08:08,AOI,62.1,23782,825.5,3.14,0.956,-79.9,0.3021,22.2,0.706,0.0129,779.0,48.9,None,None,Pass,OK
GLS-2026-0026078,LOT-2026-W09-D,CG-Model-B,RGB-8534,LINE-02,CNC-05,TOOL-07,FIX-C2,OP-030,Night,2026-03-30 09:35:31,AOI,31.3,24038,837.4,3.1,0.885,-80.2,0.2804,0.0,0.6938,0.0331,759.5,47.5,None,None,Pass,OK
GLS-2026-0026079,LOT-2026-W13-D,CG-Model-C,RGB-9957,LINE-02,CNC-06,TOOL-11,FIX-B3,OP-002,Swing,2026-02-22 21:03:26,AOI,60.6,24090,861.7,3.23,0.938,-78.1,0.3072,29.8,0.6985,0.0128,796.5,45.8,None,None,Pass,OK
GLS-2026-0026080,LOT-2026-W08-C,CG-Model-A,RGB-9079,LINE-02,CNC-03,TOOL-06,FIX-A2,OP-007,Swing,2026-03-29 14:00:52,AOI,36.4,24007,908.9,3.32,0.994,-76.0,0.3039,0.0,0.7031,0.0386,782.2,43.8,None,None,Pass,OK
GLS-2026-0026081,LOT-2026-W07-B,CG-Model-A,RGB-9422,LINE-01,CNC-06,TOOL-11,FIX-A2,OP-030,Day,2026-03-02 09:16:16,AOI,73.6,24390,808.7,3.27,0.965,-80.6,0.3117,0.0,0.7009,0.0221,777.1,46.1,None,None,Pass,OK
GLS-2026-0026082,LOT-2026-W07-B,CG-Model-A,RGB-9383,LINE-02,CNC-05,TOOL-05,FIX-B1,OP-028,Swing,2026-02-28 03:46:56,AOI,81.5,24326,725.0,3.25,0.918,-82.4,0.314,0.0,0.7019,0.0146,793.1,46.3,None,None,Pass,OK
GLS-2026-0026083,LOT-2026-W11-B,CG-Model-A,RGB-9827,LINE-02,CNC-06,TOOL-17,FIX-B2,OP-012,Day,2026-02-18 09:46:12,AOI,39.9,24150,834.9,3.13,0.849,-82.1,0.3001,13.6,0.7002,0.0406,776.5,43.6,None,None,Pass,OK
GLS-2026-0026084,LOT-2026-W08-C,CG-Model-C,RGB-9627,LINE-01,CNC-04,TOOL-24,FIX-C3,OP-027,Day,2026-02-07 06:09:14,AOI,50.8,24198,854.4,3.45,0.95,-81.2,0.3174,0.0,0.7053,0.0235,792.2,45.6,None,None,Pass,OK
GLS-2026-0026085,LOT-2026-W06-A,CG-Model-B,RGB-8368,LINE-02,CNC-03,TOOL-08,FIX-B2,OP-015,Day,2026-03-23 19:53:38,AOI,64.4,24441,813.0,3.19,0.93,-78.6,0.3273,0.0,0.7016,0.0382,781.8,48.5,None,None,Pass,OK
GLS-2026-0026086,LOT-2026-W11-B,CG-Model-A,RGB-8967,LINE-01,CNC-04,TOOL-16,FIX-A2,OP-009,Day,2026-03-14 19:16:08,AOI,69.5,24182,754.3,3.17,0.9,-81.8,0.3153,0.0,0.7008,0.0464,780.3,46.8,None,None,Pass,OK
GLS-2026-0026087,LOT-2026-W13-D,CG-Model-A,RGB-9368,LINE-01,CNC-02,TOOL-17,FIX-B1,OP-005,Day,2026-02-24 05:04:58,AOI,46.1,24153,880.6,3.34,0.999,-81.4,0.2979,0.0,0.6946,0.021,809.5,43.3,None,None,Pass,OK
GLS-2026-0026088,LOT-2026-W08-C,CG-Model-B,RGB-8015,LINE-01,CNC-04,TOOL-24,FIX-C1,OP-017,Day,2026-03-28 18:21:49,AOI,63.8,23868,852.3,3.41,0.968,-81.4,0.3058,5.2,0.6948,0.0197,768.5,49.5,None,None,Pass,OK
GLS-2026-0026089,LOT-2026-W09-D,CG-Model-A,RGB-8553,LINE-02,CNC-04,TOOL-19,FIX-B1,OP-003,Day,2026-02-11 15:53:36,AOI,38.0,24003,923.0,3.18,0.958,-85.2,0.3031,42.3,0.6979,0.0357,769.7,43.8,None,None,Pass,OK
GLS-2026-0026090,LOT-2026-W13-D,CG-Model-B,RGB-8844,LINE-01,CNC-01,TOOL-03,FIX-B2,OP-014,Swing,2026-03-18 03:56:59,AOI,48.0,24016,864.6,3.41,0.969,-83.9,0.3132,0.0,0.6981,0.0178,784.2,42.7,None,None,Pass,OK
GLS-2026-0026091,LOT-2026-W06-A,CG-Model-C,RGB-8363,LINE-01,CNC-01,TOOL-13,FIX-A1,OP-018,Swing,2026-02-27 05:28:24,AOI,63.2,23889,803.1,3.21,0.924,-76.3,0.3132,0.0,0.6958,0.0125,815.6,47.1,None,None,Pass,OK
GLS-2026-0026092,LOT-2026-W10-A,CG-Model-B,RGB-9228,LINE-01,CNC-02,TOOL-15,FIX-C2,OP-016,Day,2026-03-09 04:53:25,AOI,25.4,24665,862.1,3.04,0.97,-80.7,0.289,0.0,0.7026,0.0239,782.2,45.0,None,None,Pass,OK
GLS-2026-0026093,LOT-2026-W06-A,CG-Model-A,RGB-8602,LINE-01,CNC-02,TOOL-06,FIX-B3,OP-001,Day,2026-02-03 03:50:23,AOI,33.2,24171,840.1,3.33,0.924,-88.0,0.2971,0.0,0.6984,0.0185,799.2,46.5,None,None,Pass,OK
GLS-2026-0026094,LOT-2026-W09-D,CG-Model-B,RGB-8281,LINE-02,CNC-05,TOOL-11,FIX-B1,OP-026,Swing,2026-03-08 10:16:40,AOI,48.8,24045,806.7,3.14,0.956,-83.7,0.2895,0.0,0.6977,0.031,786.2,45.8,None,None,Pass,OK
GLS-2026-0026095,LOT-2026-W11-B,CG-Model-B,RGB-8968,LINE-02,CNC-06,TOOL-17,FIX-B3,OP-017,Night,2026-03-12 09:24:10,AOI,58.8,23970,900.8,3.1,0.959,-81.8,0.3026,34.4,0.6973,0.0368,788.1,44.8,None,None,Pass,OK
GLS-2026-0026096,LOT-2026-W08-C,CG-Model-C,RGB-9850,LINE-01,CNC-01,TOOL-18,FIX-C2,OP-008,Night,2026-03-29 17:15:43,AOI,50.2,23511,793.6,3.02,0.984,-81.9,0.2989,0.0,0.6976,0.0261,780.8,44.8,None,None,Pass,OK
GLS-2026-0026097,LOT-2026-W12-C,CG-Model-A,RGB-8302,LINE-01,CNC-03,TOOL-03,FIX-C3,OP-017,Night,2026-02-21 01:47:50,AOI,87.0,24126,877.7,3.04,1.0,-81.0,0.3172,52.4,0.7003,0.02,764.6,45.6,None,None,Pass,OK
GLS-2026-0026098,LOT-2026-W07-B,CG-Model-B,RGB-8357,LINE-01,CNC-01,TOOL-19,FIX-B2,OP-020,Swing,2026-02-05 05:46:55,AOI,32.1,23882,860.2,3.2,1.0,-75.8,0.329,0.0,0.6997,0.0285,777.0,48.5,None,None,Pass,OK
GLS-2026-0026099,LOT-2026-W07-B,CG-Model-B,RGB-8226,LINE-02,CNC-05,TOOL-08,FIX-A1,OP-003,Day,2026-02-04 13:51:04,AOI,66.8,24255,916.8,3.19,0.979,-81.1,0.3236,0.0,0.6922,0.05,770.7,44.4,None,None,Pass,OK
GLS-2026-0026100,LOT-2026-W08-C,CG-Model-B,RGB-8304,LINE-01,CNC-02,TOOL-05,FIX-B2,OP-011,Night,2026-02-09 16:10:55,AOI,13.0,24038,802.7,3.03,0.955,-80.1,0.3053,0.0,0.7042,0.0244,769.1,44.7,None,None,Pass,OK
GLS-2026-0026101,LOT-2026-W11-B,CG-Model-A,RGB-8857,LINE-01,CNC-01,TOOL-04,FIX-C1,OP-023,Night,2026-02-18 08:49:23,AOI,65.4,23766,855.3,3.16,0.882,-82.7,0.3079,0.0,0.6976,0.0168,798.7,47.9,None,None,Pass,OK
GLS-2026-0026102,LOT-2026-W06-A,CG-Model-A,RGB-8002,LINE-02,CNC-01,TOOL-02,FIX-B1,OP-030,Swing,2026-03-21 04:29:22,AOI,53.4,23550,792.4,3.23,1.0,-80.3,0.2996,0.0,0.7001,0.0055,787.7,48.7,None,None,Pass,OK
GLS-2026-0026103,LOT-2026-W09-D,CG-Model-C,RGB-8254,LINE-02,CNC-02,TOOL-10,FIX-B2,OP-016,Day,2026-02-12 07:41:57,AOI,64.0,24181,755.4,3.35,0.98,-80.7,0.3236,0.0,0.6958,0.0177,777.0,43.4,None,None,Pass,OK
GLS-2026-0026104,LOT-2026-W08-C,CG-Model-A,RGB-8499,LINE-01,CNC-06,TOOL-05,FIX-C2,OP-017,Swing,2026-02-09 09:59:50,AOI,50.5,23585,817.4,3.27,0.956,-80.0,0.3024,0.0,0.695,0.0234,778.0,46.3,None,None,Pass,OK
GLS-2026-0026105,LOT-2026-W06-A,CG-Model-A,RGB-8000,LINE-02,CNC-05,TOOL-15,FIX-C1,OP-003,Swing,2026-02-02 20:22:06,AOI,26.6,23377,802.0,3.24,0.991,-82.8,0.2809,0.0,0.7031,0.0408,779.3,45.9,None,None,Pass,OK
GLS-2026-0026106,LOT-2026-W13-D,CG-Model-B,RGB-9671,LINE-02,CNC-02,TOOL-10,FIX-B3,OP-014,Night,2026-02-23 05:32:55,AOI,94.7,24182,862.2,3.17,0.922,-83.4,0.31,8.1,0.6901,0.02,781.0,48.7,None,None,Pass,OK
GLS-2026-0026107,LOT-2026-W09-D,CG-Model-A,RGB-8604,LINE-01,CNC-02,TOOL-15,FIX-C1,OP-026,Swing,2026-03-08 00:02:53,AOI,89.8,24086,845.9,3.15,0.934,-76.9,0.3143,75.2,0.7092,0.0415,804.5,44.3,None,None,Pass,OK
GLS-2026-0026108,LOT-2026-W11-B,CG-Model-B,RGB-9438,LINE-01,CNC-01,TOOL-05,FIX-A1,OP-004,Day,2026-02-17 07:50:49,AOI,33.0,24116,902.0,3.26,0.967,-76.8,0.2853,0.0,0.7073,0.0103,780.6,44.2,None,None,Pass,OK
GLS-2026-0026109,LOT-2026-W07-B,CG-Model-A,RGB-9351,LINE-02,CNC-02,TOOL-03,FIX-C3,OP-024,Night,2026-03-01 17:42:42,AOI,36.3,24013,865.1,3.18,0.945,-81.2,0.2742,0.0,0.7004,0.0345,792.9,47.1,None,None,Pass,OK
GLS-2026-0026110,LOT-2026-W10-A,CG-Model-B,RGB-8300,LINE-02,CNC-04,TOOL-04,FIX-B2,OP-023,Swing,2026-02-15 02:52:30,AOI,85.7,24105,885.8,3.33,0.982,-81.7,0.3298,139.9,0.6984,0.0285,788.6,47.3,Edge_Chipping,Camera_Hole,Fail,NG
GLS-2026-0026111,LOT-2026-W13-D,CG-Model-A,RGB-8287,LINE-02,CNC-02,TOOL-17,FIX-B3,OP-028,Night,2026-03-19 09:36:20,AOI,87.6,23786,816.6,3.28,0.892,-80.6,0.3066,56.5,0.6955,0.033,789.9,44.0,None,None,Pass,OK
GLS-2026-0026112,LOT-2026-W06-A,CG-Model-B,RGB-9866,LINE-01,CNC-05,TOOL-12,FIX-B2,OP-016,Day,2026-02-02 11:48:17,AOI,30.2,23410,785.3,3.2,1.0,-83.2,0.3036,0.0,0.7018,0.0443,766.2,44.3,None,None,Pass,OK
GLS-2026-0026113,LOT-2026-W09-D,CG-Model-B,RGB-8985,LINE-02,CNC-03,TOOL-13,FIX-A2,OP-022,Day,2026-02-12 15:21:45,AOI,65.9,24000,868.3,3.04,0.972,-84.1,0.2931,0.0,0.6976,0.0331,793.8,48.1,None,None,Pass,OK
GLS-2026-0026114,LOT-2026-W08-C,CG-Model-C,RGB-9279,LINE-01,CNC-05,TOOL-13,FIX-C1,OP-014,Day,2026-03-05 20:13:18,AOI,76.2,24452,798.4,3.23,0.973,-76.4,0.3119,0.0,0.7048,0.0377,789.1,46.8,None,None,Pass,OK
GLS-2026-0026115,LOT-2026-W06-A,CG-Model-A,RGB-9395,LINE-02,CNC-04,TOOL-08,FIX-C2,OP-015,Swing,2026-03-21 20:39:24,AOI,71.1,24066,846.4,3.13,1.0,-76.8,0.3063,0.0,0.6995,0.0388,779.1,45.7,None,None,Pass,OK
GLS-2026-0026116,LOT-2026-W13-D,CG-Model-A,RGB-9011,LINE-01,CNC-02,TOOL-12,FIX-B3,OP-019,Night,2026-02-24 06:31:31,AOI,49.4,23922,868.9,3.19,0.976,-87.9,0.2979,0.0,0.702,0.0379,780.9,45.3,None,None,Pass,OK
GLS-2026-0026117,LOT-2026-W07-B,CG-Model-A,RGB-9301,LINE-02,CNC-06,TOOL-08,FIX-B1,OP-009,Day,2026-02-05 00:57:07,AOI,53.8,24280,858.5,3.1,1.0,-79.7,0.2993,8.1,0.6986,0.0442,787.4,44.2,None,None,Pass,OK
GLS-2026-0026118,LOT-2026-W08-C,CG-Model-A,RGB-8250,LINE-01,CNC-01,TOOL-03,FIX-C2,OP-030,Day,2026-03-04 23:48:48,AOI,47.6,23848,809.5,3.14,0.976,-80.3,0.2936,0.0,0.699,0.0272,785.0,45.8,None,None,Pass,OK
GLS-2026-0026119,LOT-2026-W11-B,CG-Model-A,RGB-9812,LINE-01,CNC-01,TOOL-20,FIX-B2,OP-011,Swing,2026-02-16 16:23:14,AOI,58.8,23970,846.5,3.21,0.927,-84.3,0.3233,0.0,0.7034,0.0304,775.9,46.5,None,None,Pass,OK
GLS-2026-0026120,LOT-2026-W11-B,CG-Model-C,RGB-9777,LINE-01,CNC-06,TOOL-05,FIX-A2,OP-021,Night,2026-02-18 15:52:31,AOI,64.0,23746,881.8,3.1,1.0,-80.4,0.3153,18.4,0.704,0.0204,807.1,46.6,None,None,Pass,OK
GLS-2026-0026121,LOT-2026-W07-B,CG-Model-A,RGB-9523,LINE-01,CNC-02,TOOL-06,FIX-B1,OP-021,Day,2026-03-26 11:46:41,AOI,64.8,24131,913.8,3.06,0.98,-82.9,0.297,0.0,0.7022,0.0024,784.2,43.5,None,None,Pass,OK
GLS-2026-0026122,LOT-2026-W08-C,CG-Model-A,RGB-9200,LINE-01,CNC-02,TOOL-14,FIX-B1,OP-026,Swing,2026-03-27 14:30:48,AOI,74.8,24403,856.1,3.27,0.944,-80.3,0.3004,0.0,0.693,0.0474,780.2,44.9,None,None,Pass,OK
GLS-2026-0026123,LOT-2026-W11-B,CG-Model-C,RGB-8856,LINE-01,CNC-03,TOOL-08,FIX-A1,OP-006,Night,2026-02-16 00:13:46,AOI,56.6,24240,884.7,3.26,1.0,-78.7,0.3015,0.0,0.6977,0.016,794.5,50.0,None,None,Pass,OK
GLS-2026-0026124,LOT-2026-W09-D,CG-Model-B,RGB-8275,LINE-01,CNC-03,TOOL-03,FIX-C3,OP-025,Day,2026-03-07 07:09:19,AOI,55.3,24084,894.6,3.39,0.937,-79.8,0.2998,0.0,0.705,0.0161,769.7,50.0,None,None,Pass,OK
GLS-2026-0026125,LOT-2026-W08-C,CG-Model-A,RGB-8712,LINE-02,CNC-03,TOOL-22,FIX-C3,OP-025,Day,2026-03-04 08:50:40,AOI,87.9,23670,895.2,3.01,0.915,-78.4,0.3273,148.0,0.6975,0.0373,784.2,44.8,Edge_Chipping,Camera_Hole,Fail,NG
GLS-2026-0026126,LOT-2026-W08-C,CG-Model-B,RGB-8964,LINE-02,CNC-02,TOOL-13,FIX-A1,OP-028,Night,2026-03-28 18:00:00,AOI,63.3,23598,789.4,3.11,0.986,-79.9,0.3138,0.0,0.694,0.0556,790.8,46.6,None,None,Pass,OK
GLS-2026-0026127,LOT-2026-W08-C,CG-Model-B,RGB-9554,LINE-01,CNC-02,TOOL-17,FIX-A3,OP-001,Day,2026-03-27 21:07:33,AOI,75.3,23906,782.8,3.12,1.0,-85.6,0.3101,0.0,0.7072,0.0259,785.0,46.6,None,None,Pass,OK
GLS-2026-0026128,LOT-2026-W12-C,CG-Model-C,RGB-8074,LINE-01,CNC-01,TOOL-15,FIX-B1,OP-025,Night,2026-02-21 07:12:29,AOI,17.6,23552,831.1,2.89,0.831,-80.6,0.2981,0.0,0.7019,0.0195,804.5,45.3,None,None,Pass,OK
GLS-2026-0026129,LOT-2026-W06-A,CG-Model-A,RGB-8866,LINE-02,CNC-05,TOOL-15,FIX-C1,OP-014,Swing,2026-02-02 11:23:25,AOI,81.7,23557,889.8,2.93,0.924,-85.3,0.3038,0.0,0.7022,0.0239,782.4,47.5,None,None,Pass,OK
GLS-2026-0026130,LOT-2026-W06-A,CG-Model-B,RGB-8152,LINE-01,CNC-05,TOOL-15,FIX-C3,OP-023,Day,2026-02-01 03:11:13,AOI,70.8,23787,810.1,3.15,0.975,-82.7,0.302,0.0,0.7016,0.0277,798.9,46.1,None,None,Pass,OK
GLS-2026-0026131,LOT-2026-W06-A,CG-Model-B,RGB-9251,LINE-02,CNC-04,TOOL-19,FIX-C2,OP-022,Swing,2026-02-01 06:28:02,AOI,68.3,23966,893.6,3.03,1.0,-88.2,0.3074,0.0,0.6971,0.0389,776.9,43.8,None,None,Pass,OK
GLS-2026-0026132,LOT-2026-W13-D,CG-Model-C,RGB-8372,LINE-02,CNC-05,TOOL-08,FIX-B3,OP-023,Night,2026-03-18 07:31:17,AOI,58.9,24096,852.2,3.22,0.952,-83.1,0.2896,0.0,0.7018,0.0229,780.2,45.0,None,None,Pass,OK
GLS-2026-0026133,LOT-2026-W12-C,CG-Model-B,RGB-9000,LINE-01,CNC-01,TOOL-18,FIX-A2,OP-017,Swing,2026-03-15 21:56:20,AOI,54.9,23977,930.1,3.18,0.931,-83.5,0.3003,0.0,0.7023,0.012,784.5,44.6,None,None,Pass,OK
GLS-2026-0026134,LOT-2026-W13-D,CG-Model-A,RGB-8851,LINE-01,CNC-06,TOOL-09,FIX-C3,OP-003,Swing,2026-03-20 23:42:40,AOI,80.9,24185,853.0,3.26,0.966,-79.5,0.3252,0.0,0.6946,0.0222,780.6,47.2,None,None,Pass,OK
GLS-2026-0026135,LOT-2026-W08-C,CG-Model-C,RGB-9057,LINE-02,CNC-04,TOOL-08,FIX-C2,OP-016,Swing,2026-02-09 02:14:29,AOI,79.3,24234,891.5,3.16,0.9,-83.0,0.2993,43.2,0.6994,0.0298,771.2,45.8,None,None,Pass,OK
GLS-2026-0026136,LOT-2026-W07-B,CG-Model-B,RGB-9634,LINE-02,CNC-03,TOOL-03,FIX-A1,OP-029,Swing,2026-02-04 09:42:54,AOI,21.0,23945,878.8,3.14,1.0,-73.5,0.2868,0.0,0.6985,0.0038,753.4,46.8,None,None,Pass,OK
GLS-2026-0026137,LOT-2026-W09-D,CG-Model-B,RGB-8366,LINE-01,CNC-02,TOOL-16,FIX-A1,OP-010,Day,2026-02-10 21:12:51,AOI,68.9,24166,884.8,3.26,0.979,-81.6,0.3198,0.0,0.6965,0.0302,779.8,42.2,None,None,Pass,OK
GLS-2026-0026138,LOT-2026-W10-A,CG-Model-A,RGB-9342,LINE-01,CNC-03,TOOL-06,FIX-A3,OP-008,Day,2026-03-09 06:30:50,AOI,81.8,23996,874.8,3.33,0.986,-77.4,0.307,0.0,0.7038,0.0403,800.5,47.2,None,None,Pass,OK
GLS-2026-0026139,LOT-2026-W06-A,CG-Model-C,RGB-8742,LINE-02,CNC-03,TOOL-24,FIX-B3,OP-013,Night,2026-02-01 12:31:05,AOI,35.9,24381,851.4,3.14,1.0,-80.6,0.2993,0.0,0.6975,0.0234,795.5,46.6,None,None,Pass,OK
GLS-2026-0026140,LOT-2026-W10-A,CG-Model-B,RGB-9368,LINE-02,CNC-03,TOOL-22,FIX-C3,OP-025,Night,2026-03-11 08:08:12,AOI,27.2,23886,810.2,3.16,0.859,-80.8,0.3044,0.0,0.7054,0.0356,781.4,47.2,None,None,Pass,OK
GLS-2026-0026141,LOT-2026-W07-B,CG-Model-C,RGB-8603,LINE-01,CNC-01,TOOL-04,FIX-B2,OP-006,Night,2026-03-24 13:21:22,AOI,58.1,23648,809.4,3.16,0.921,-77.0,0.3056,0.0,0.6902,0.0363,783.8,47.5,None,None,Pass,OK
GLS-2026-0026142,LOT-2026-W08-C,CG-Model-B,RGB-8151,LINE-02,CNC-06,TOOL-11,FIX-A2,OP-007,Swing,2026-02-09 10:51:41,AOI,19.1,23832,823.8,3.26,0.964,-81.4,0.2859,0.0,0.7038,0.0064,781.8,44.8,None,None,Pass,OK
GLS-2026-0026143,LOT-2026-W12-C,CG-Model-A,RGB-8653,LINE-01,CNC-03,TOOL-11,FIX-C2,OP-019,Swing,2026-03-15 20:29:33,AOI,49.3,24166,839.5,3.18,0.979,-79.6,0.3056,0.0,0.7006,0.0112,798.5,46.3,None,None,Pass,OK
GLS-2026-0026144,LOT-2026-W08-C,CG-Model-B,RGB-8397,LINE-02,CNC-01,TOOL-01,FIX-C2,OP-028,Day,2026-03-05 01:06:51,AOI,35.4,23697,879.5,3.25,0.984,-80.2,0.2943,0.0,0.7026,0.0317,800.1,44.8,None,None,Pass,OK
GLS-2026-0026145,LOT-2026-W08-C,CG-Model-A,RGB-9047,LINE-02,CNC-04,TOOL-12,FIX-A3,OP-005,Day,2026-03-27 18:16:36,AOI,19.7,24172,780.1,3.18,1.0,-82.5,0.2826,0.0,0.7055,0.038,782.2,41.5,None,None,Pass,OK
GLS-2026-0026146,LOT-2026-W10-A,CG-Model-A,RGB-8887,LINE-02,CNC-06,TOOL-04,FIX-B1,OP-020,Swing,2026-02-15 02:31:58,AOI,8.6,23744,849.7,3.24,0.894,-79.6,0.292,0.0,0.6997,0.0316,770.9,46.3,None,None,Pass,OK
GLS-2026-0026147,LOT-2026-W10-A,CG-Model-C,RGB-9748,LINE-02,CNC-06,TOOL-13,FIX-A2,OP-021,Day,2026-02-14 03:50:19,AOI,34.9,24040,859.3,3.37,0.974,-85.3,0.3002,0.0,0.6968,0.0207,783.6,43.6,None,None,Pass,OK
GLS-2026-0026148,LOT-2026-W06-A,CG-Model-C,RGB-9875,LINE-02,CNC-02,TOOL-09,FIX-A2,OP-008,Day,2026-02-01 22:54:02,AOI,40.3,23581,845.6,3.2,0.945,-75.8,0.291,0.0,0.7049,0.0143,785.6,45.3,None,None,Pass,OK
GLS-2026-0026149,LOT-2026-W11-B,CG-Model-B,RGB-8342,LINE-01,CNC-03,TOOL-06,FIX-A3,OP-006,Day,2026-03-13 21:32:10,AOI,24.5,23647,848.2,3.18,0.976,-84.1,0.2941,0.0,0.7026,0.0413,777.9,46.3,None,None,Pass,OK
GLS-2026-0026150,LOT-2026-W06-A,CG-Model-A,RGB-9253,LINE-01,CNC-01,TOOL-05,FIX-A1,OP-013,Day,2026-03-23 06:44:24,AOI,43.6,24048,853.9,3.06,1.0,-79.9,0.2909,0.0,0.6972,0.0237,791.5,43.3,None,None,Pass,OK
GLS-2026-0026151,LOT-2026-W06-A,CG-Model-B,RGB-8276,LINE-02,CNC-06,TOOL-22,FIX-C2,OP-026,Day,2026-02-02 02:08:50,AOI,51.0,24253,834.5,3.19,0.937,-84.6,0.2928,0.0,0.6997,0.0227,806.7,46.4,None,None,Pass,OK
GLS-2026-0026152,LOT-2026-W07-B,CG-Model-B,RGB-8419,LINE-02,CNC-01,TOOL-22,FIX-A3,OP-023,Swing,2026-03-01 12:26:22,AOI,20.7,23925,882.8,2.88,0.901,-79.2,0.2901,0.0,0.7006,0.017,751.9,46.3,None,None,Pass,OK
GLS-2026-0026153,LOT-2026-W11-B,CG-Model-B,RGB-8483,LINE-01,CNC-06,TOOL-10,FIX-A2,OP-027,Swing,2026-03-14 23:57:33,AOI,66.4,24054,865.8,3.02,1.0,-83.0,0.3104,0.0,0.6965,0.0161,780.6,45.7,None,None,Pass,OK
GLS-2026-0026154,LOT-2026-W13-D,CG-Model-B,RGB-8011,LINE-01,CNC-05,TOOL-14,FIX-A2,OP-005,Swing,2026-03-18 08:07:30,AOI,51.1,23467,852.7,2.97,0.846,-81.7,0.3031,0.0,0.7034,0.0205,809.8,47.3,None,None,Pass,OK
GLS-2026-0026155,LOT-2026-W07-B,CG-Model-B,RGB-8912,LINE-01,CNC-04,TOOL-02,FIX-A2,OP-008,Day,2026-03-26 22:58:20,AOI,86.9,23983,791.9,2.96,0.788,-85.5,0.325,224.7,0.6977,0.0165,804.0,46.2,Edge_Chipping,Edge,Fail,NG
GLS-2026-0026156,LOT-2026-W11-B,CG-Model-A,RGB-8130,LINE-01,CNC-05,TOOL-24,FIX-B2,OP-030,Swing,2026-03-14 22:16:01,AOI,62.9,23905,844.3,3.14,0.963,-79.6,0.3263,0.0,0.6991,0.0149,774.6,50.0,None,None,Pass,OK
GLS-2026-0026157,LOT-2026-W07-B,CG-Model-B,RGB-8733,LINE-01,CNC-03,TOOL-18,FIX-A1,OP-026,Night,2026-03-26 09:24:01,AOI,85.0,23606,866.8,2.89,0.907,-82.8,0.3172,66.1,0.6984,0.0077,790.7,45.3,None,None,Pass,OK
GLS-2026-0026158,LOT-2026-W09-D,CG-Model-A,RGB-8352,LINE-01,CNC-05,TOOL-12,FIX-C3,OP-018,Day,2026-03-30 15:14:15,AOI,68.6,23926,873.5,3.11,1.0,-79.5,0.3018,0.0,0.7038,0.019,780.9,47.9,None,None,Pass,OK
GLS-2026-0026159,LOT-2026-W07-B,CG-Model-C,RGB-9979,LINE-01,CNC-03,TOOL-12,FIX-A3,OP-013,Swing,2026-03-26 19:05:08,AOI,70.1,23952,876.7,3.32,1.0,-80.6,0.3037,0.0,0.7049,0.008,791.6,48.1,None,None,Pass,OK
