Subgroup_ID,Process_Time_Start,Process_Time_End,Defect_Count,Subgroup_Size,P_Edge_Chipping,P_CL,P_UCL,P_LCL,P_OOC
1591,2026-03-29 04:25:22,2026-03-29 05:19:31,0,5,0.0,0.0447,0.3219,0.0,False
1592,2026-03-29 05:29:10,2026-03-29 06:14:13,0,5,0.0,0.0447,0.3219,0.0,False
1593,2026-03-29 06:20:50,2026-03-29 07:00:45,0,5,0.0,0.0447,0.3219,0.0,False
1594,2026-03-29 07:07:05,2026-03-29 07:24:51,0,5,0.0,0.0447,0.3219,0.0,False
1595,2026-03-29 07:25:09,2026-03-29 08:27:13,0,5,0.0,0.0447,0.3219,0.0,False
1596,2026-03-29 08:39:54,2026-03-29 08:55:36,0,5,0.0,0.0447,0.3219,0.0,False
1597,2026-03-29 09:14:00,2026-03-29 10:08:55,0,5,0.0,0.0447,0.3219,0.0,False
1598,2026-03-29 10:22:33,2026-03-29 11:02:57,0,5,0.0,0.0447,0.3219,0.0,False
1599,2026-03-29 11:17:53,2026-03-29 11:57:38,0,5,0.0,0.0447,0.3219,0.0,False
1600,2026-03-29 12:00:21,2026-03-29 13:09:16,0,5,0.0,0.0447,0.3219,0.0,False
1601,2026-03-29 13:29:09,2026-03-29 14:45:00,0,5,0.0,0.0447,0.3219,0.0,False
1602,2026-03-29 14:48:33,2026-03-29 15:59:34,0,5,0.0,0.0447,0.3219,0.0,False
1603,2026-03-29 16:02:59,2026-03-29 17:16:29,0,5,0.0,0.0447,0.3219,0.0,False
1604,2026-03-29 17:30:41,2026-03-29 18:15:31,1,5,0.2,0.0447,0.3219,0.0,False
1605,2026-03-29 18:16:52,2026-03-29 18:28:17,0,5,0.0,0.0447,0.3219,0.0,False
1606,2026-03-29 18:33:13,2026-03-29 19:14:59,1,5,0.2,0.0447,0.3219,0.0,False
1607,2026-03-29 19:15:35,2026-03-29 19:46:14,0,5,0.0,0.0447,0.3219,0.0,False
1608,2026-03-29 19:57:02,2026-03-29 20:41:30,0,5,0.0,0.0447,0.3219,0.0,False
1609,2026-03-29 21:05:43,2026-03-29 21:49:45,0,5,0.0,0.0447,0.3219,0.0,False
1610,2026-03-29 21:56:12,2026-03-29 22:20:41,0,5,0.0,0.0447,0.3219,0.0,False
1611,2026-03-29 22:25:05,2026-03-29 22:54:50,1,5,0.2,0.0447,0.3219,0.0,False
1612,2026-03-29 23:04:26,2026-03-29 23:50:38,0,5,0.0,0.0447,0.3219,0.0,False
1613,2026-03-29 23:51:59,2026-03-30 01:28:48,0,5,0.0,0.0447,0.3219,0.0,False
1614,2026-03-30 01:37:08,2026-03-30 02:25:52,0,5,0.0,0.0447,0.3219,0.0,False
1615,2026-03-30 02:27:30,2026-03-30 02:46:01,0,5,0.0,0.0447,0.3219,0.0,False
1616,2026-03-30 02:46:53,2026-03-30 03:16:52,1,5,0.2,0.0447,0.3219,0.0,False
1617,2026-03-30 03:45:47,2026-03-30 05:20:00,1,5,0.2,0.0447,0.3219,0.0,False
1618,2026-03-30 05:22:59,2026-03-30 05:46:31,0,5,0.0,0.0447,0.3219,0.0,False
1619,2026-03-30 05:46:53,2026-03-30 06:25:19,0,5,0.0,0.0447,0.3219,0.0,False
1620,2026-03-30 06:29:09,2026-03-30 07:19:37,0,5,0.0,0.0447,0.3219,0.0,False
1621,2026-03-30 07:24:53,2026-03-30 08:20:21,0,5,0.0,0.0447,0.3219,0.0,False
1622,2026-03-30 08:28:54,2026-03-30 09:09:36,0,5,0.0,0.0447,0.3219,0.0,False
1623,2026-03-30 09:26:36,2026-03-30 10:17:28,0,5,0.0,0.0447,0.3219,0.0,False
1624,2026-03-30 10:18:27,2026-03-30 10:55:17,0,5,0.0,0.0447,0.3219,0.0,False
1625,2026-03-30 11:06:42,2026-03-30 11:52:15,0,5,0.0,0.0447,0.3219,0.0,False
1626,2026-03-30 11:59:10,2026-03-30 12:12:11,0,5,0.0,0.0447,0.3219,0.0,False
1627,2026-03-30 12:29:58,2026-03-30 12:44:41,0,5,0.0,0.0447,0.3219,0.0,False
1628,2026-03-30 12:52:51,2026-03-30 13:23:27,0,5,0.0,0.0447,0.3219,0.0,False
1629,2026-03-30 13:25:43,2026-03-30 14:02:59,0,5,0.0,0.0447,0.3219,0.0,False
1630,2026-03-30 14:17:06,2026-03-30 14:59:00,0,5,0.0,0.0447,0.3219,0.0,False
1631,2026-03-30 15:20:46,2026-03-30 15:38:10,0,5,0.0,0.0447,0.3219,0.0,False
1632,2026-03-30 15:45:22,2026-03-30 16:25:11,0,5,0.0,0.0447,0.3219,0.0,False
1633,2026-03-30 16:25:43,2026-03-30 17:17:43,0,5,0.0,0.0447,0.3219,0.0,False
1634,2026-03-30 17:26:39,2026-03-30 17:49:06,0,5,0.0,0.0447,0.3219,0.0,False
1635,2026-03-30 18:01:38,2026-03-30 18:12:38,1,5,0.2,0.0447,0.3219,0.0,False
1636,2026-03-30 18:14:58,2026-03-30 18:39:05,1,5,0.2,0.0447,0.3219,0.0,False
1637,2026-03-30 19:11:29,2026-03-30 19:56:31,0,5,0.0,0.0447,0.3219,0.0,False
1638,2026-03-30 20:05:30,2026-03-30 20:57:23,0,5,0.0,0.0447,0.3219,0.0,False
1639,2026-03-30 21:20:57,2026-03-30 21:41:23,0,5,0.0,0.0447,0.3219,0.0,False
1640,2026-03-30 21:46:25,2026-03-30 22:03:52,0,5,0.0,0.0447,0.3219,0.0,False
1641,2026-03-30 22:11:02,2026-03-30 22:30:56,0,5,0.0,0.0447,0.3219,0.0,False
1642,2026-03-30 22:41:26,2026-03-30 23:10:38,0,5,0.0,0.0447,0.3219,0.0,False
