Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result,Individual_Chipping_um,Moving_Range_Chipping_um,I_CL,I_UCL,I_LCL,MR_CL,MR_UCL,MR_LCL,I_OOC,MR_OOC
GLS-2026-0046199,LOT-2026-W09-D,CG-Model-C,RGB-8855,LINE-01,CNC-04,TOOL-11,FIX-B1,OP-007,Day,2026-03-30 14:17:06,AOI,56.2,23751,830.5,3.27,0.973,-81.0,0.3076,31.2,0.7025,0.0184,792.4,46.4,None,None,Pass,OK,31.2,18.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023484,LOT-2026-W09-D,CG-Model-C,RGB-8033,LINE-01,CNC-04,TOOL-09,FIX-C2,OP-007,Day,2026-03-30 14:24:41,AOI,11.3,23930,817.6,3.2,0.965,-87.1,0.2784,0.0,0.6914,0.0407,766.3,46.1,None,None,Pass,OK,0.0,31.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046509,LOT-2026-W09-D,CG-Model-A,RGB-9069,LINE-01,CNC-04,TOOL-13,FIX-A2,OP-007,Night,2026-03-30 14:40:05,AOI,39.5,23849,858.7,3.07,0.9,-78.3,0.2873,0.0,0.7049,0.0413,794.9,41.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001998,LOT-2026-W09-D,CG-Model-A,RGB-8424,LINE-02,CNC-04,TOOL-03,FIX-A3,OP-019,Night,2026-03-30 14:46:08,AOI,73.7,24261,826.9,2.97,0.936,-83.6,0.3145,0.0,0.7056,0.024,796.3,48.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003724,LOT-2026-W09-D,CG-Model-A,RGB-8754,LINE-01,CNC-04,TOOL-18,FIX-A3,OP-015,Day,2026-03-30 14:59:00,AOI,49.6,23784,863.0,3.1,0.98,-84.1,0.3143,0.0,0.702,0.0256,783.2,45.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0025649,LOT-2026-W09-D,CG-Model-B,RGB-9522,LINE-02,CNC-04,TOOL-02,FIX-C2,OP-005,Day,2026-03-30 15:20:46,AOI,54.7,24396,840.0,3.29,0.988,-85.5,0.2982,0.0,0.6968,0.0348,790.7,45.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041344,LOT-2026-W09-D,CG-Model-A,RGB-8830,LINE-01,CNC-04,TOOL-12,FIX-B3,OP-026,Night,2026-03-30 15:29:35,AOI,69.3,24202,801.5,3.16,0.874,-82.7,0.2944,0.0,0.6968,0.0282,769.5,43.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0022462,LOT-2026-W09-D,CG-Model-A,RGB-9679,LINE-02,CNC-04,TOOL-07,FIX-A2,OP-021,Day,2026-03-30 15:31:42,AOI,75.4,23301,863.2,3.09,0.977,-78.6,0.3076,0.0,0.7031,0.0343,767.0,46.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015314,LOT-2026-W09-D,CG-Model-C,RGB-8400,LINE-02,CNC-04,TOOL-01,FIX-C2,OP-011,Day,2026-03-30 15:32:23,AOI,78.7,23516,920.1,3.21,1.0,-80.2,0.3067,0.0,0.7069,0.0144,782.6,46.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027155,LOT-2026-W09-D,CG-Model-A,RGB-8067,LINE-02,CNC-04,TOOL-13,FIX-C3,OP-025,Day,2026-03-30 15:38:10,AOI,45.3,24602,798.6,2.98,0.899,-86.3,0.3078,0.0,0.6939,0.04,772.5,48.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003238,LOT-2026-W09-D,CG-Model-C,RGB-9382,LINE-01,CNC-04,TOOL-21,FIX-B2,OP-003,Night,2026-03-30 15:45:22,AOI,73.3,23217,820.6,2.99,0.905,-79.6,0.331,63.2,0.7065,0.0274,784.4,48.0,None,None,Pass,OK,63.2,63.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034584,LOT-2026-W09-D,CG-Model-C,RGB-8632,LINE-01,CNC-04,TOOL-18,FIX-A2,OP-007,Day,2026-03-30 16:00:18,AOI,65.4,23863,858.7,3.25,1.0,-81.7,0.2978,0.0,0.7039,0.0063,778.9,46.2,None,None,Pass,OK,0.0,63.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0033850,LOT-2026-W09-D,CG-Model-B,RGB-8732,LINE-01,CNC-04,TOOL-02,FIX-C2,OP-027,Night,2026-03-30 16:05:39,AOI,74.3,24183,766.1,3.19,0.903,-82.6,0.3187,0.0,0.7051,0.0137,773.8,43.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039799,LOT-2026-W09-D,CG-Model-A,RGB-8139,LINE-02,CNC-04,TOOL-09,FIX-C2,OP-022,Day,2026-03-30 16:19:33,AOI,14.4,23878,851.6,3.43,0.994,-84.4,0.2838,0.0,0.7042,0.0484,782.3,46.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003175,LOT-2026-W09-D,CG-Model-A,RGB-8394,LINE-01,CNC-04,TOOL-17,FIX-C1,OP-015,Night,2026-03-30 16:25:11,AOI,81.3,24385,837.0,2.98,0.88,-76.6,0.3107,79.9,0.7004,0.0396,780.9,46.5,None,None,Pass,OK,79.9,79.9,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0008385,LOT-2026-W09-D,CG-Model-B,RGB-8533,LINE-02,CNC-04,TOOL-02,FIX-B3,OP-014,Swing,2026-03-30 16:25:43,AOI,34.3,24050,908.6,3.16,1.0,-79.9,0.2924,0.0,0.6907,0.0195,799.7,43.2,None,None,Pass,OK,0.0,79.9,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0026778,LOT-2026-W09-D,CG-Model-B,RGB-8184,LINE-02,CNC-04,TOOL-19,FIX-A1,OP-011,Night,2026-03-30 16:33:48,AOI,74.4,24470,804.9,2.99,0.894,-78.7,0.2941,29.1,0.6979,0.0464,773.4,47.4,None,None,Pass,OK,29.1,29.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0019129,LOT-2026-W09-D,CG-Model-C,RGB-9981,LINE-02,CNC-04,TOOL-17,FIX-C2,OP-022,Swing,2026-03-30 16:34:35,AOI,40.5,24621,827.1,2.98,0.907,-82.5,0.2878,0.0,0.7001,0.0268,778.5,46.0,None,None,Pass,OK,0.0,29.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035613,LOT-2026-W09-D,CG-Model-B,RGB-9817,LINE-01,CNC-04,TOOL-23,FIX-C2,OP-023,Night,2026-03-30 17:10:57,AOI,43.9,24160,841.8,2.8,0.95,-84.3,0.298,0.0,0.6974,0.039,775.6,46.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001559,LOT-2026-W09-D,CG-Model-B,RGB-8454,LINE-01,CNC-04,TOOL-04,FIX-C1,OP-019,Day,2026-03-30 17:17:43,AOI,62.8,23694,808.8,3.15,0.989,-83.6,0.3042,14.6,0.7071,0.0216,805.7,43.4,None,None,Pass,OK,14.6,14.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0049549,LOT-2026-W09-D,CG-Model-A,RGB-9719,LINE-02,CNC-04,TOOL-01,FIX-C3,OP-001,Day,2026-03-30 17:26:39,AOI,28.2,23596,789.7,3.49,0.998,-80.3,0.2919,0.0,0.7018,0.0194,778.1,48.9,None,None,Pass,OK,0.0,14.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0037725,LOT-2026-W09-D,CG-Model-B,RGB-8088,LINE-02,CNC-04,TOOL-15,FIX-A3,OP-027,Day,2026-03-30 17:32:59,AOI,63.2,24111,788.2,2.95,0.894,-82.1,0.3124,0.0,0.7115,0.0154,782.1,45.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001056,LOT-2026-W09-D,CG-Model-B,RGB-9203,LINE-02,CNC-04,TOOL-09,FIX-C3,OP-017,Swing,2026-03-30 17:41:11,AOI,32.5,24036,869.1,3.18,1.0,-81.2,0.3031,0.0,0.6976,0.019,787.8,44.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011561,LOT-2026-W09-D,CG-Model-A,RGB-8654,LINE-02,CNC-04,TOOL-02,FIX-B3,OP-024,Swing,2026-03-30 17:46:20,AOI,14.3,24601,913.8,3.01,1.0,-78.9,0.2846,0.0,0.7024,0.0095,788.8,48.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018235,LOT-2026-W09-D,CG-Model-A,RGB-8204,LINE-01,CNC-04,TOOL-14,FIX-B2,OP-015,Swing,2026-03-30 17:49:06,AOI,58.5,23698,806.2,3.2,0.99,-79.0,0.3124,0.0,0.7,0.0115,796.8,44.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035929,LOT-2026-W09-D,CG-Model-C,RGB-9513,LINE-02,CNC-04,TOOL-15,FIX-A1,OP-018,Night,2026-03-30 18:01:38,AOI,81.6,24347,856.6,3.1,0.917,-85.0,0.3139,122.4,0.6935,0.0275,782.5,44.0,Edge_Chipping,Edge,Fail,NG,122.4,122.4,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0019334,LOT-2026-W09-D,CG-Model-A,RGB-9819,LINE-01,CNC-04,TOOL-04,FIX-B1,OP-027,Day,2026-03-30 18:06:36,AOI,32.9,24233,767.2,3.2,1.0,-83.3,0.2911,0.0,0.7016,0.0207,761.6,48.4,None,None,Pass,OK,0.0,122.4,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0034308,LOT-2026-W09-D,CG-Model-A,RGB-9508,LINE-01,CNC-04,TOOL-14,FIX-C2,OP-018,Day,2026-03-30 18:07:24,AOI,35.0,24603,800.1,3.2,1.0,-83.7,0.2923,0.0,0.7029,0.0264,766.1,43.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021945,LOT-2026-W09-D,CG-Model-B,RGB-8135,LINE-02,CNC-04,TOOL-06,FIX-A2,OP-026,Night,2026-03-30 18:10:32,AOI,67.8,24189,921.8,3.05,0.93,-82.6,0.3252,0.0,0.6992,0.0433,772.8,47.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0033459,LOT-2026-W09-D,CG-Model-B,RGB-8716,LINE-01,CNC-04,TOOL-03,FIX-C2,OP-008,Swing,2026-03-30 18:12:38,AOI,89.9,23813,876.4,3.1,0.992,-81.9,0.3072,47.3,0.6981,0.0084,792.6,42.1,None,None,Pass,OK,47.3,47.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027846,LOT-2026-W09-D,CG-Model-B,RGB-8336,LINE-01,CNC-04,TOOL-09,FIX-C3,OP-021,Day,2026-03-30 18:14:58,AOI,35.1,24402,812.8,3.25,0.98,-84.6,0.3018,0.0,0.6964,0.0303,784.8,43.7,None,None,Pass,OK,0.0,47.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039204,LOT-2026-W09-D,CG-Model-C,RGB-8231,LINE-01,CNC-04,TOOL-11,FIX-C3,OP-003,Swing,2026-03-30 18:21:45,AOI,55.8,23859,840.6,2.94,0.881,-85.5,0.2992,0.0,0.6994,0.0446,778.5,48.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013968,LOT-2026-W09-D,CG-Model-A,RGB-9132,LINE-01,CNC-04,TOOL-06,FIX-C3,OP-005,Night,2026-03-30 18:29:55,AOI,18.6,24174,845.8,3.1,0.89,-76.3,0.2903,0.0,0.7056,0.0358,765.7,46.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0008986,LOT-2026-W09-D,CG-Model-B,RGB-8512,LINE-02,CNC-04,TOOL-08,FIX-C2,OP-024,Swing,2026-03-30 18:36:32,AOI,87.7,23891,858.1,3.1,0.95,-79.8,0.3059,243.7,0.7012,0.0152,763.8,44.3,Edge_Chipping,Corner,Fail,NG,243.7,243.7,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0047455,LOT-2026-W09-D,CG-Model-B,RGB-9213,LINE-02,CNC-04,TOOL-13,FIX-A3,OP-029,Night,2026-03-30 18:39:05,AOI,42.9,24525,837.5,2.88,0.895,-79.1,0.2978,0.0,0.71,0.0159,771.9,44.3,None,None,Pass,OK,0.0,243.7,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0027640,LOT-2026-W09-D,CG-Model-A,RGB-8502,LINE-01,CNC-04,TOOL-09,FIX-A1,OP-018,Day,2026-03-30 19:11:29,AOI,69.4,23561,886.6,3.27,1.0,-89.1,0.2983,0.0,0.702,0.0348,777.1,49.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002520,LOT-2026-W09-D,CG-Model-B,RGB-9441,LINE-01,CNC-04,TOOL-05,FIX-C1,OP-002,Night,2026-03-30 19:22:28,AOI,73.3,24056,886.2,2.84,0.822,-81.2,0.3054,11.2,0.6975,0.0287,767.1,43.8,None,None,Pass,OK,11.2,11.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011435,LOT-2026-W09-D,CG-Model-A,RGB-8741,LINE-01,CNC-04,TOOL-19,FIX-C3,OP-017,Swing,2026-03-30 19:29:07,AOI,57.1,23507,873.5,2.99,0.808,-78.3,0.3069,0.0,0.704,0.0214,775.6,46.8,None,None,Pass,OK,0.0,11.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032234,LOT-2026-W09-D,CG-Model-B,RGB-9099,LINE-01,CNC-04,TOOL-02,FIX-B1,OP-021,Swing,2026-03-30 19:30:07,AOI,79.6,23913,856.6,3.01,1.0,-81.5,0.3048,0.0,0.7014,0.0341,786.6,46.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011448,LOT-2026-W09-D,CG-Model-B,RGB-8931,LINE-01,CNC-04,TOOL-14,FIX-C3,OP-013,Day,2026-03-30 19:56:31,AOI,66.6,23596,894.5,3.17,0.94,-81.8,0.2961,0.0,0.7001,0.0223,791.1,46.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044811,LOT-2026-W09-D,CG-Model-B,RGB-9941,LINE-01,CNC-04,TOOL-07,FIX-B3,OP-014,Swing,2026-03-30 20:05:30,AOI,51.4,23549,916.4,3.02,0.939,-83.4,0.3063,0.0,0.7013,0.0017,792.1,49.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026564,LOT-2026-W09-D,CG-Model-A,RGB-8557,LINE-02,CNC-04,TOOL-14,FIX-C3,OP-028,Day,2026-03-30 20:15:10,AOI,45.0,24260,804.4,3.22,0.959,-80.6,0.3006,0.0,0.7004,0.0333,774.4,45.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0004882,LOT-2026-W09-D,CG-Model-A,RGB-8115,LINE-02,CNC-04,TOOL-03,FIX-B2,OP-009,Swing,2026-03-30 20:45:10,AOI,36.6,22885,845.8,3.11,0.97,-79.4,0.3064,21.2,0.7052,0.034,772.4,45.1,None,None,Pass,OK,21.2,21.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023949,LOT-2026-W09-D,CG-Model-A,RGB-9344,LINE-01,CNC-04,TOOL-05,FIX-A1,OP-001,Day,2026-03-30 20:56:21,AOI,77.5,23728,819.8,3.03,0.99,-81.4,0.3143,12.9,0.7044,0.0304,788.8,44.4,None,None,Pass,OK,12.9,8.299999999999999,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0033642,LOT-2026-W09-D,CG-Model-B,RGB-9344,LINE-01,CNC-04,TOOL-20,FIX-B2,OP-004,Night,2026-03-30 20:57:23,AOI,54.7,24335,834.2,3.21,0.974,-83.7,0.3314,19.0,0.7022,0.0447,778.3,46.4,None,None,Pass,OK,19.0,6.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029725,LOT-2026-W09-D,CG-Model-C,RGB-9309,LINE-01,CNC-04,TOOL-13,FIX-B2,OP-004,Night,2026-03-30 21:20:57,AOI,68.9,24387,848.1,3.22,0.974,-82.2,0.3151,0.0,0.6969,0.0171,757.5,43.3,None,None,Pass,OK,0.0,19.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0033540,LOT-2026-W09-D,CG-Model-A,RGB-8684,LINE-01,CNC-04,TOOL-02,FIX-B1,OP-026,Day,2026-03-30 21:21:25,AOI,86.2,24338,846.2,3.09,1.0,-84.0,0.3199,6.4,0.7073,0.0158,787.7,46.9,None,None,Pass,OK,6.4,6.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023399,LOT-2026-W09-D,CG-Model-C,RGB-8800,LINE-01,CNC-04,TOOL-20,FIX-A2,OP-015,Day,2026-03-30 21:29:26,AOI,91.9,23790,854.4,3.21,0.985,-78.5,0.3304,18.5,0.7042,0.0235,795.5,48.4,None,None,Pass,OK,18.5,12.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001169,LOT-2026-W09-D,CG-Model-B,RGB-9430,LINE-02,CNC-04,TOOL-05,FIX-A1,OP-002,Swing,2026-03-30 21:30:10,AOI,54.0,23362,809.6,3.08,0.915,-84.2,0.3008,0.0,0.6995,0.0149,771.7,44.6,None,None,Pass,OK,0.0,18.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039132,LOT-2026-W09-D,CG-Model-A,RGB-9326,LINE-01,CNC-04,TOOL-08,FIX-C1,OP-027,Day,2026-03-30 21:41:23,AOI,74.1,24330,775.2,3.1,1.0,-75.2,0.3234,0.0,0.6918,0.0266,789.6,45.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013204,LOT-2026-W09-D,CG-Model-B,RGB-8751,LINE-02,CNC-04,TOOL-08,FIX-B2,OP-022,Swing,2026-03-30 21:46:25,AOI,54.2,23884,868.4,3.05,1.0,-78.3,0.3267,20.0,0.6989,0.0233,788.1,44.8,None,None,Pass,OK,20.0,20.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0036225,LOT-2026-W09-D,CG-Model-C,RGB-9803,LINE-01,CNC-04,TOOL-08,FIX-B3,OP-016,Day,2026-03-30 21:50:46,AOI,14.4,23397,871.2,3.3,0.975,-80.1,0.2917,0.0,0.7084,0.0209,793.2,47.3,None,None,Pass,OK,0.0,20.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045037,LOT-2026-W09-D,CG-Model-A,RGB-8296,LINE-01,CNC-04,TOOL-19,FIX-B1,OP-017,Night,2026-03-30 21:50:55,AOI,53.4,24025,916.5,2.94,0.895,-79.7,0.3091,0.0,0.7028,0.0195,794.8,47.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021503,LOT-2026-W09-D,CG-Model-A,RGB-9846,LINE-01,CNC-04,TOOL-20,FIX-C1,OP-017,Night,2026-03-30 21:52:29,AOI,63.6,23650,922.2,3.02,0.974,-81.3,0.3205,25.0,0.7027,0.0129,762.7,44.7,None,None,Pass,OK,25.0,25.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002218,LOT-2026-W09-D,CG-Model-B,RGB-8003,LINE-01,CNC-04,TOOL-06,FIX-A1,OP-008,Day,2026-03-30 22:03:52,AOI,45.7,24149,910.8,3.12,0.992,-83.9,0.3071,6.7,0.6968,0.0314,803.0,46.8,None,None,Pass,OK,6.7,18.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010614,LOT-2026-W09-D,CG-Model-C,RGB-8503,LINE-01,CNC-04,TOOL-02,FIX-C2,OP-002,Night,2026-03-30 22:11:02,AOI,59.6,24533,820.7,3.03,0.975,-85.4,0.3081,0.0,0.6989,0.0298,774.1,45.1,None,None,Pass,OK,0.0,6.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003122,LOT-2026-W09-D,CG-Model-A,RGB-9122,LINE-02,CNC-04,TOOL-12,FIX-C3,OP-011,Swing,2026-03-30 22:22:15,AOI,40.9,23551,825.8,3.39,0.99,-79.6,0.2943,0.0,0.698,0.0194,797.4,45.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010959,LOT-2026-W09-D,CG-Model-B,RGB-9487,LINE-01,CNC-04,TOOL-01,FIX-C2,OP-007,Day,2026-03-30 22:25:03,AOI,35.9,24184,847.7,3.05,0.875,-81.0,0.2919,0.0,0.6955,0.0144,801.7,48.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034710,LOT-2026-W09-D,CG-Model-B,RGB-9125,LINE-01,CNC-04,TOOL-17,FIX-B3,OP-028,Night,2026-03-30 22:30:09,AOI,22.7,24186,818.3,2.95,0.904,-80.5,0.2859,0.0,0.7013,0.0302,792.2,47.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044650,LOT-2026-W09-D,CG-Model-B,RGB-9382,LINE-02,CNC-04,TOOL-02,FIX-B2,OP-018,Swing,2026-03-30 22:30:56,AOI,75.2,24119,818.8,3.14,0.998,-78.6,0.3357,0.0,0.6925,0.0423,788.9,45.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018964,LOT-2026-W09-D,CG-Model-C,RGB-9246,LINE-02,CNC-04,TOOL-12,FIX-A1,OP-003,Day,2026-03-30 22:41:26,AOI,51.6,24094,799.1,2.95,0.96,-81.2,0.2977,0.0,0.6976,0.0128,784.6,49.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015743,LOT-2026-W09-D,CG-Model-A,RGB-9555,LINE-02,CNC-04,TOOL-02,FIX-C2,OP-029,Swing,2026-03-30 22:41:46,AOI,61.0,23746,878.9,3.09,1.0,-86.3,0.3235,0.0,0.6965,0.0117,779.3,48.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0014305,LOT-2026-W09-D,CG-Model-B,RGB-8625,LINE-02,CNC-04,TOOL-05,FIX-B1,OP-025,Swing,2026-03-30 22:58:11,AOI,37.0,23975,812.4,3.13,1.0,-78.7,0.3031,0.0,0.7051,0.0397,778.1,46.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005842,LOT-2026-W09-D,CG-Model-B,RGB-8339,LINE-01,CNC-04,TOOL-13,FIX-A2,OP-011,Night,2026-03-30 23:09:03,AOI,88.1,23913,902.4,2.94,0.944,-84.5,0.312,0.0,0.6969,0.0168,788.5,47.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0006608,LOT-2026-W09-D,CG-Model-B,RGB-9708,LINE-01,CNC-04,TOOL-09,FIX-A1,OP-008,Night,2026-03-30 23:10:38,AOI,52.3,24098,834.1,2.87,0.945,-81.8,0.3076,0.0,0.6999,0.021,818.2,43.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010842,LOT-2026-W09-D,CG-Model-C,RGB-8712,LINE-01,CNC-04,TOOL-14,FIX-B2,OP-013,Day,2026-03-30 23:14:54,AOI,48.5,23901,889.0,3.09,0.933,-77.5,0.3061,0.0,0.7024,0.0248,808.6,44.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035268,LOT-2026-W09-D,CG-Model-C,RGB-8431,LINE-01,CNC-04,TOOL-14,FIX-B2,OP-009,Swing,2026-03-30 23:23:09,AOI,61.0,24133,848.3,2.93,0.907,-80.1,0.3173,15.6,0.6999,0.0391,800.0,45.2,None,None,Pass,OK,15.6,15.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0048622,LOT-2026-W09-D,CG-Model-B,RGB-8688,LINE-02,CNC-04,TOOL-10,FIX-C1,OP-021,Swing,2026-03-30 23:26:42,AOI,42.0,24186,893.5,3.02,0.97,-82.5,0.3042,0.0,0.6971,0.0335,774.0,44.3,None,None,Pass,OK,0.0,15.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042042,LOT-2026-W09-D,CG-Model-C,RGB-9569,LINE-02,CNC-04,TOOL-05,FIX-A2,OP-018,Day,2026-03-30 23:32:58,AOI,61.7,23951,817.3,3.15,1.0,-86.9,0.3143,0.0,0.6959,0.0148,797.1,45.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
